srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
ERR3791517,E-MTAB-8633:M37W_16DAP_embryo_MN18101_R,ERX3793621,TRUE,25908204,25908204,151,E-MTAB-8633:MN18101_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448080,,MN18101_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791516,E-MTAB-8633:Ky21_16DAP_embryo_MN16102_R,ERX3793620,TRUE,26104979,26104979,151,E-MTAB-8633:MN16102_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448079,,MN16102_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791515,E-MTAB-8633:Ky21_16DAP_embryo_MN16101_R,ERX3793619,TRUE,31351217,31351217,151,E-MTAB-8633:MN16101_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448078,,MN16101_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791514,E-MTAB-8633:Ki3_16DAP_embryo_MN15101_R,ERX3793618,TRUE,17716775,17716775,151,E-MTAB-8633:MN15101_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448077,,MN15101_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791513,E-MTAB-8633:Ki11_16DAP_embryo_MN14102_R,ERX3793617,TRUE,25271544,25271544,151,E-MTAB-8633:MN14102_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448076,,MN14102_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791512,E-MTAB-8633:IL14H_16DAP_embryo_MN13102_R,ERX3793616,TRUE,30871189,30871189,151,E-MTAB-8633:MN13102_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448075,,MN13102_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791511,E-MTAB-8633:HP301_16DAP_embryo_MN12102_R,ERX3793615,TRUE,34152006,34152006,151,E-MTAB-8633:MN12102_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448074,,MN12102_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791510,E-MTAB-8633:HP301_16DAP_embryo_MN12101_R,ERX3793614,TRUE,28141755,28141755,151,E-MTAB-8633:MN12101_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448073,,MN12101_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791509,E-MTAB-8633:CML69_16DAP_embryo_MN11102_R,ERX3793613,TRUE,27757670,27757670,151,E-MTAB-8633:MN11102_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448072,,MN11102_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791508,E-MTAB-8633:CML69_16DAP_embryo_MN11101_R,ERX3793612,TRUE,33848688,33848688,151,E-MTAB-8633:MN11101_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448071,,MN11101_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791507,E-MTAB-8633:CML322_16DAP_embryo_MN08102_R,ERX3793611,TRUE,26947844,26947844,151,E-MTAB-8633:MN08102_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448070,,MN08102_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791506,E-MTAB-8633:CML322_16DAP_embryo_MN08101_R,ERX3793610,TRUE,29157317,29157317,151,E-MTAB-8633:MN08101_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448069,,MN08101_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791505,E-MTAB-8633:CML103_16DAP_embryo_MN04102_R,ERX3793609,TRUE,23847454,23847454,151,E-MTAB-8633:MN04102_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448068,,MN04102_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791504,E-MTAB-8633:CML103_16DAP_embryo_MN04101_R,ERX3793608,TRUE,19475252,19475252,151,E-MTAB-8633:MN04101_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448067,,MN04101_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791503,E-MTAB-8633:B97_16DAP_embryo_MN03102_R,ERX3793607,TRUE,29256415,29256415,151,E-MTAB-8633:MN03102_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448066,,MN03102_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791502,E-MTAB-8633:B97_16DAP_embryo_MN03101_R,ERX3793606,TRUE,14708247,14708247,151,E-MTAB-8633:MN03101_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448065,,MN03101_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791501,E-MTAB-8633:Tzi8_V18_ear_MN27072_R,ERX3793605,TRUE,32330138,32330138,151,E-MTAB-8633:MN27072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448064,,MN27072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791500,E-MTAB-8633:Tzi8_V18_ear_MN27071_R,ERX3793604,TRUE,22316554,22316554,151,E-MTAB-8633:MN27071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448063,,MN27071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791499,E-MTAB-8633:Tx303_V18_ear_MN26072_R,ERX3793603,TRUE,30219906,30219906,151,E-MTAB-8633:MN26072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448062,,MN26072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791498,E-MTAB-8633:Tx303_V18_ear_MN26071_R,ERX3793602,TRUE,30775953,30775953,151,E-MTAB-8633:MN26071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448061,,MN26071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791497,E-MTAB-8633:P39_V18_ear_MN25072_R,ERX3793601,TRUE,18942783,18942783,151,E-MTAB-8633:MN25072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448060,,MN25072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791496,E-MTAB-8633:P39_V18_ear_MN25071_R,ERX3793600,TRUE,27430922,27430922,151,E-MTAB-8633:MN25071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448059,,MN25071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791495,E-MTAB-8633:Oh7b_V18_ear_MN24072_R,ERX3793599,TRUE,23582589,23582589,151,E-MTAB-8633:MN24072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448058,,MN24072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791494,E-MTAB-8633:Oh7b_V18_ear_MN24071_R,ERX3793598,TRUE,25635773,25635773,151,E-MTAB-8633:MN24071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448057,,MN24071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791493,E-MTAB-8633:Oh43_V18_ear_MN23072_R,ERX3793597,TRUE,18944644,18944644,151,E-MTAB-8633:MN23072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448056,,MN23072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791492,E-MTAB-8633:Oh43_V18_ear_MN23071_R,ERX3793596,TRUE,24811942,24811942,151,E-MTAB-8633:MN23071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448055,,MN23071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791491,E-MTAB-8633:NC358_V18_ear_MN22073_R,ERX3793595,TRUE,25797093,25797093,151,E-MTAB-8633:MN22073_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448054,,MN22073_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791490,E-MTAB-8633:NC358_V18_ear_MN22071_R,ERX3793594,TRUE,28053505,28053505,151,E-MTAB-8633:MN22071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448053,,MN22071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791489,E-MTAB-8633:NC350_V18_ear_MN21071_R,ERX3793593,TRUE,23312718,23312718,151,E-MTAB-8633:MN21071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448052,,MN21071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791488,E-MTAB-8633:Ms71_V18_ear_MN20072_R,ERX3793592,TRUE,23529587,23529587,151,E-MTAB-8633:MN20072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448051,,MN20072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791487,E-MTAB-8633:Ms71_V18_ear_MN20071_R,ERX3793591,TRUE,22312503,22312503,151,E-MTAB-8633:MN20071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448050,,MN20071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791486,E-MTAB-8633:Mo18w_V18_ear_MN19072_R,ERX3793590,TRUE,28246992,28246992,151,E-MTAB-8633:MN19072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448049,,MN19072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791485,E-MTAB-8633:Mo18w_V18_ear_MN19071_R,ERX3793589,TRUE,26773879,26773879,151,E-MTAB-8633:MN19071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448048,,MN19071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791484,E-MTAB-8633:M37W_V18_ear_MN18072_R,ERX3793588,TRUE,16988886,16988886,151,E-MTAB-8633:MN18072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448047,,MN18072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791483,E-MTAB-8633:M37W_V18_ear_MN18071_R,ERX3793587,TRUE,24539441,24539441,151,E-MTAB-8633:MN18071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448046,,MN18071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791482,E-MTAB-8633:M162W_V18_ear_MN17072_R,ERX3793586,TRUE,36517191,36517191,151,E-MTAB-8633:MN17072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448045,,MN17072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791481,E-MTAB-8633:M162W_V18_ear_MN17071_R,ERX3793585,TRUE,31233443,31233443,151,E-MTAB-8633:MN17071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448044,,MN17071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791480,E-MTAB-8633:Ky21_V18_ear_MN16072_R,ERX3793584,TRUE,18454667,18454667,151,E-MTAB-8633:MN16072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448043,,MN16072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791479,E-MTAB-8633:Ky21_V18_ear_MN16071_R,ERX3793583,TRUE,19974556,19974556,151,E-MTAB-8633:MN16071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448042,,MN16071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791478,E-MTAB-8633:Ki3_V18_ear_MN15072_R,ERX3793582,TRUE,30138922,30138922,151,E-MTAB-8633:MN15072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448041,,MN15072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791477,E-MTAB-8633:Ki3_V18_ear_MN15071_R,ERX3793581,TRUE,30317842,30317842,151,E-MTAB-8633:MN15071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448040,,MN15071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791476,E-MTAB-8633:Ki11_V18_ear_MN14072_R,ERX3793580,TRUE,20916812,20916812,151,E-MTAB-8633:MN14072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448039,,MN14072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791475,E-MTAB-8633:Ki11_V18_ear_MN14071_R,ERX3793579,TRUE,21441272,21441272,151,E-MTAB-8633:MN14071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448038,,MN14071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791474,E-MTAB-8633:IL14H_V18_ear_MN13072_R,ERX3793578,TRUE,30833417,30833417,151,E-MTAB-8633:MN13072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448037,,MN13072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791473,E-MTAB-8633:IL14H_V18_ear_MN13071_R,ERX3793577,TRUE,20424661,20424661,151,E-MTAB-8633:MN13071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448036,,MN13071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791472,E-MTAB-8633:HP301_V18_ear_MN12072_R,ERX3793576,TRUE,24010192,24010192,151,E-MTAB-8633:MN12072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448035,,MN12072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791471,E-MTAB-8633:HP301_V18_ear_MN12071_R,ERX3793575,TRUE,21491992,21491992,151,E-MTAB-8633:MN12071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448034,,MN12071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791470,E-MTAB-8633:CML69_V18_ear_MN11072_R,ERX3793574,TRUE,20797768,20797768,151,E-MTAB-8633:MN11072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448033,,MN11072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791469,E-MTAB-8633:CML69_V18_ear_MN11071_R,ERX3793573,TRUE,23587600,23587600,151,E-MTAB-8633:MN11071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448032,,MN11071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
